"";"leto";"mesec";"dan";"AXLL";"SM";"STRZA";"CNL";"RVBD";"BRKR";"MSG";"GSPC"
"187";"2010";"09";"29";-0,0217137211304166;-0,0804002379617513;0,0724358091801403;-0,0383005352286119;0,140150842950436;-0,0128409579713846;-0,0972874746840882;1,00395256916996
"188";"2010";"09";"30";-0,0130858586266076;-0,0683949600785923;0,0697452082821755;-0,0256286374988121;0,134496726304394;-0,00669713202877893;-0,0814435863052195;1,0044994375703
"189";"2010";"10";"01";-0,00489443012603665;-0,0590287879973463;0,0754896555708708;0,00190324052167093;0,15232079587595;0,00511689295986536;-0,0573140304070882;1,00279955207167
"190";"2010";"10";"04";-0,0274022962535768;-0,0593667818379638;0,0936318236998278;0,0237140690551223;0,165277367458597;0,0206710238376762;-0,0377080449881626;1,00055834729202
"191";"2010";"10";"05";-0,00680954892384821;-0,0733318597857687;0,0767561251430927;0,0317671042424568;0,157555211301935;0,016632511191649;-0,0515618124491145;1,00279017857143
"192";"2010";"10";"06";-0,00362597704541771;-0,0820696769551054;0,0844559084082501;0,0319262106318328;0,162769024295365;0,0189554059245971;-0,045065038405183;1,00389538119087
"193";"2010";"10";"07";0,0104708533579199;-0,0808985200216997;0,0821239959495779;0,0482828995426053;0,158255401266833;0,0392837451672104;-0,0467944804478472;1,00332594235033
"194";"2010";"10";"08";0,0141917101056745;-0,104686023010607;0,0720611563145667;0,030320038425151;0,155383181995603;0,0305785364808502;-0,0506163102570094;1,00331491712707
"195";"2010";"10";"11";0,0156003867272765;-0,100497137679007;0,077092848924443;0,0241703504299607;0,127086606186393;0,0393447047450832;-0,0445491616303877;1
"196";"2010";"10";"12";0,0268782105559519;-0,0855905313605064;0,103958544550073;0,0344072047115168;0,14905666410552;0,0334548578151669;-0,0299642795601801;1,00440528634361
"197";"2010";"10";"13";0,0569198667754845;-0,0672232160712649;0,130206212310449;0,0412008098618091;0,169006266342066;0,0454589387798631;-0,0221036046246217;1,00712719298246
"198";"2010";"10";"14";0,0492337210111974;-0,089906821481768;0,133823069085349;0,0364602525977808;0,166995221647224;0,0435260880021641;-0,0228011228300181;0,995645073489385
"199";"2010";"10";"15";0,0633595825272556;-0,0838258588159261;0,14329188110336;0,0578164941266622;0,17689255072016;0,0392141160868407;-0,0181304217204726;0,982504100601422
"200";"2010";"10";"18";0,0524952003888395;-0,105066306635757;0,118145605490709;0,0380343232932624;0,163108687240223;0,0192063989736951;-0,0518196357016629;1,00890372843628
"201";"2010";"10";"19";0,0495146921551321;-0,122936816875937;0,11069615702251;0,0374987670131781;0,134978629223364;0,00486039427751118;-0,0726330024884876;1,00717043574186
"202";"2010";"10";"20";0,0517614565649043;-0,121651365716165;0,121903277578316;0,0410258452724618;0,139536755851538;0,010014288653132;-0,0710825318583912;1,00164293537788
"203";"2010";"10";"21";0,0331877611159426;-0,125510812465329;0,104155146414143;0,0299757747016877;0,131528501967524;-0,00607682402837934;-0,0740698960962591;0,999453253143795
"204";"2010";"10";"22";0,0238635587508721;-0,124730322130536;0,0855793497653119;0,0152182526558259;0,164626020980118;-0,0107968090264679;-0,0910157984269047;1,00929978118162
"205";"2010";"10";"25";0,0293988121529194;-0,0930231371100339;0,105230351442094;0,0141222854129319;0,177021351474633;0,00527283263237501;-0,0963638015515792;0,998915989159892
"206";"2010";"10";"26";0,0332127690953922;-0,100021969179634;0,106016075756387;0,0226498972649144;0,183442790733349;-0,00722563922115963;-0,0838333393254344;0,99511665762344
