"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM";"GSPC"
"2014-03-28";-0,156121132520888;-0,0263299015726458;-0,191263176532573;0,0342442648619565;-0,0732305992015685;0,114121354663474;0,0539780414803246;-0,0330957473093158;0,00119581092064258;-0,0958716541507952;-0,0161298544054426;0,0656892230518996;0,0466497461002011;0,136625369264217;0,0262179620408423;-0,0381216238076496;0,00505361032146551;0,019240708899273;-0,00603391396848363;0,14113041158484;-0,101154882718593;-0,0605361418214585;-0,00337313659722684;-0,039952978420355;0,328689117444914;-0,0493535028902327;-0,256125654700665;-0,0597393971679564;-0,0451729736327644;0,125561102509155;0
"2014-03-31";-0,131305522812323;-0,0266871421846943;-0,163767846656412;0,038683628813415;-0,0859832945793415;0,118241623164018;0,071566002319851;-0,0265046749827977;-0,0195539114044296;-0,0439411205775522;0,00489463046194432;0,0850226506785295;0,0926352747346211;0,183571912379832;0,0671522809421608;-0,0719921412690209;0,0428745469506701;0,0251375810579226;0,0395464749604651;0,198039092882013;-0,0819044282808783;-0,042832702156755;-0,0219578671786865;-0,0105128313388339;0,296802209531639;0,0218349715891987;-0,200322925421271;0,00990795346231991;-0,0220347456003365;0,0602577675932644;0
"2014-04-01";-0,106496793781666;0,0152838466970153;-0,103038450590003;0,0597579942528579;0,0553617623297056;0,156975188603397;0,0954942549605573;0,0172292503518524;-0,00824931102961182;-0,0221423359968597;0,0311149166394559;0,125952503945057;0,123492029571769;0,201710346508314;0,050175265272673;0,077023410390927;0,0303717415625028;0,0606649087738159;0,0023645382319215;0,21997732437154;-0,0669093052536636;-0,0521078942621265;0,047277773986498;-0,0775311298603681;0,277437957052726;0,0609599679299823;-0,216160432457798;0,0540932838367779;0,0235796520108163;0,0647619207651568;0
"2014-04-02";-0,0536055581216379;-0,00676930025986595;-0,0637554667891667;0,15932770750127;0,0502942053398167;0,122494359225127;0,130606576379451;0,0386915084038174;0,0416566490535653;0,0172516761631446;0,0945567205351138;0,105404459087869;0,144531807372893;0,230129615270257;0,1168872322319;0,115166251947144;0,0261398708362616;0,0722098236724001;0,0374350168363798;0,200897411228134;-0,0560738941858802;0,0108140396157449;0,0107118924336356;-0,0533690636729702;0,271857101329351;0,0967190727197336;-0,198011455622292;0,0163393934394072;0,0611666680029593;0,0668899255737275;0
"2014-04-03";-0,0583143838330815;-0,0097752078248396;-0,0958329112417195;0,108392458092749;0,0447902284382889;0,0453395369471672;0,0455569349165618;0,0114490082935318;0,0571783174057285;-0,0408145830456811;0,00865302202678056;0,0531834700948634;0,153960995536728;0,175091020215302;0,0930185600700709;-0,00219049150488161;0,00145193362052338;0,024699243240801;-0,0445430726468276;0,146222475697262;-0,115853386794162;-0,00256154240387135;-0,00349730719986999;-0,0487059355541414;0,282713303477523;0,0440616188005874;-0,203794014074229;-0,0937375294919687;0,144946318283088;-0,00458145060778771;0
"2014-04-04";-0,0510658610135262;-0,0499929682032138;-0,0886398356885138;0,084302801789149;0,0291910456405548;0,146996361576053;0,0484218844464129;-0,0578779630539054;0,0664874420872634;-0,077562831032663;-0,0198423634682648;0,0738983849998023;0,187024413414433;0,207273124237296;0,0578739871518071;0,0664913406029947;-0,00494914986957739;0,0296946832597036;-0,0520670846725282;0,0614554055557494;-0,177200983340604;-0,00612237047756264;-0,00985012578885193;-0,013948960709514;0,245606955934841;-0,000957629489677114;-0,259774547973189;-0,0297330414574037;0,180530305692327;-0,000500242607996903;0
"2014-04-07";-0,131918485252721;-0,166214756303394;-0,160961260085516;0,0458017440137283;0,0432031242359955;0,00627176678938465;0,0275471417859084;-0,126892850370323;-0,0149590573728674;-0,182559274828781;-0,0907127471323148;0,10065828347038;0,194968066483363;0,19697305569533;-0,0058634396049419;0,0687305311407127;-0,0428362898000885;-0,036311767519839;-0,117801219934812;0,0728750148515873;-0,290094035562479;-0,142695186282826;0,0323493255163475;-0,0110918449102055;0,147189591806227;-0,0922356298720269;-0,350547429600357;0,0571915084400436;0,158793873183921;-0,0814225642714594;0
"2014-04-08";-0,123889825526054;-0,190197207028781;-0,159804406570072;0,099296036209432;0,068879488121392;-0,049887102678776;-0,0181508233760971;-0,114148052132382;-0,0548238867370047;-0,19030694422875;-0,337565651286186;0,0622163418414497;0,222018246368743;0,172517943965509;0,0150832473329466;0,0213241105637998;-0,0338712866710207;-0,0742728218626597;-0,136035449114824;0,0658652632531082;-0,222871070617326;-0,183286007641108;0,0308776930883604;-0,063802151753589;0,136705586430272;-0,111712994701034;-0,394929131971566;0,0720449302022857;0,172263960870786;-0,0778669986171868;0
"2014-04-09";-0,0374215525927881;-0,106858438520305;-0,0869591260801426;0,0881107625582769;0,0764899956730052;-0,02027072912884;-0,0142541340515828;-0,0787596469656463;-0,0327016244323368;-0,161146452980757;-0,344169419428503;0,0950339602000778;0,200892004571855;0,206056939807679;0,0481471580838247;0,013957972413544;-0,000623229030505679;-0,0461212167847917;-0,0295458165454725;0,106041900859003;-0,212314330314361;-0,158784303402539;0,0501549971433889;-0,00248121451681683;0,13138632858669;-0,0830307043972403;-0,294791288284189;0,0445625140172961;0,0712290626230825;-0,0661542808414616;0
"2014-04-10";-0,193689370026104;-0,204835286864616;-0,204016632270148;0,0652580693583082;0,0111239047052223;-0,130257820015664;-0,109721790109501;-0,180345676388492;-0,126595217797748;-0,252993091846563;-0,420657356048188;0,049763115122427;0,097453994455126;0,061464758713329;-0,0473686976883878;-0,0625008918797532;0,0233606031470929;-0,154821345453523;-0,114302364068292;0,00609112830923076;-0,248150341831558;-0,238486246381554;-0,00954557692918962;-0,0971206135588364;0,0547384231652727;-0,167436445547113;-0,357479232873714;-0,122382038669348;-0,00709556009085675;-0,102956944919608;0
"2014-04-11";-0,185599790188692;-0,240008251997209;-0,226526787613418;0,0473697830900064;0,0191749599479263;-0,0776543458996348;-0,14317397705997;-0,191240390216528;-0,120698183536782;-0,300707779750708;-0,441647921057505;0,0615651923253307;0,0832911662801766;0,0662941506260323;-0,117086875001829;-0,0854845204821132;0,0370909855748416;-0,182452591637578;-0,110726707491401;-0,0153664121085251;-0,276517049141599;-0,263485512163498;-0,027333362368768;-0,0473555252564506;-0,0220544361632836;-0,176140314645008;-0,383935404355205;-0,136999466482625;-0,0110865110363592;-0,0997280748851929;0
"2014-04-14";-0,210131876923953;-0,196968537262566;-0,203111974149897;0,0924396021148176;0,0714854936647091;-0,0269083626888565;-0,103884506181586;-0,151042329416461;-0,0585610221203215;-0,253937005332524;-0,451246483404161;0,092301131371057;0,146109197529737;0,0734449337814827;-0,123720409566504;-0,101107661580338;0,0722685219203188;-0,127471809369163;-0,120462339854017;-0,00217108843805821;-0,226817902970421;-0,270461060730595;0,0113761988611622;-0,0330046737386204;-0,0288247418230491;-0,162252224358868;-0,294448396222702;-0,125849252975771;0,0462741870128049;-0,0531937670624042;0
"2014-04-15";-0,262108962821645;-0,267710256903578;-0,224001811018117;0,0608681853842745;0,0501738382258924;0,0164460382505202;-0,172902624695261;-0,23683056500065;-0,126773307848834;-0,332876351790794;-0,517511104184811;0,0516254714449455;0,161688485071211;0,0833614291505842;-0,17624683011799;0,0679141491774919;0,0772835991401511;-0,107884518252597;-0,125105793865799;-0,00422736341274944;-0,268555192321941;-0,343718654132994;-0,0438899161471726;-0,063300927764594;-0,0564807447957241;-0,15616805439108;-0,301713620243275;-0,211872448704901;-0,0443251994769714;-0,057501435757263;0
