"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM"
"2014-05-02";82,732313;85,892885;126,099057;101,874658;22,26928;119,12637;64,663382;79,302069;25,758586;156,367797;77,357195;185,215858;25,474276;95,949969;54,114673;39,418387;97,187195;135,990004;56,052185;38,397262;71,927735;29,44681;79,443602;88,470437;73,525035;113,424162;50,632919;45,054267;76,736426;98,340182
"2014-05-05";83,902277;86,317755;128,059352;101,399283;22,288694;119,737665;65,18572;80,200652;25,662039;153,877803;76,665462;185,041702;25,459683;96,616626;52,790527;39,235491;96,909325;136,465566;56,446919;38,145732;72,223371;28,69029;79,230251;88,130167;73,721028;113,716194;51,304162;45,312431;76,251489;99,207806
"2014-05-06";82,987799;85,171591;126,962749;100,768696;22,055711;119,365157;64,992264;80,013034;25,285509;152,09641;75,428133;183,851696;25,48887;96,143206;51,933727;38,975593;96,72727;135,184466;54,983515;37,787784;71,198506;28,182752;78,677482;87,381567;73,750425;112,927718;50,865749;45,388925;75,659865;98,976435
"2014-05-07";82,697403;86,930361;127,206721;101,496303;22,201327;120,568649;65,824135;79,282323;25,613767;153,060925;75,096884;184,211749;25,654256;97,495841;52,625007;39,379883;97,695024;136,979944;53,760803;38,136056;71,129525;28,037829;79,608461;88,53849;76,347273;113,803807;51,693034;45,991304;76,07949;99,400608
"2014-05-08";82,549993;87,562725;127,421417;101,806748;22,346941;119,479771;65,872495;80,57588;25,526875;154,911188;75,067657;183,832233;25,625069;97,099709;52,926836;39,206615;97,68544;136,679083;52,788412;38,348891;71,986866;28,182752;79,676352;88,703763;75,347728;113,910877;52,237953;46,364209;76,791884;98,639028
"2014-05-09";82,206023;87,780094;127,938635;101,923161;22,346941;119,422464;65,562962;80,921486;25,507565;154,714354;75,710673;184,970782;25,586154;97,495841;52,586061;39,341378;98,62445;137,174046;53,15426;38,25215;72,381039;28,04749;79,899395;88,7621;75,406522;113,881676;52,215662;46,354645;77,289577;98,949611
"2014-05-12";83,229499;88,590318;129,402464;103,029122;22,51197;119,623045;65,959555;81,385588;25,922715;157,027202;76,256262;187,393858;25,654256;97,119029;53,209191;39,293249;98,557379;138,610434;53,231283;38,668145;73,543866;28,144105;79,25935;89,481528;76,180677;115,478102;52,436106;46,048674;77,240788;99,221377
"2014-05-13";83,360066;88,027111;130,231958;103,950762;22,191619;120,205687;65,910868;81,049859;25,990297;157,745655;75,281991;187,024068;25,732084;97,602112;53,179979;39,572403;99,199351;138,231915;53,674154;39,379348;73,504447;28,211737;79,142975;90,327347;76,474662;115,58518;52,525275;45,752264;77,231027;99,347549
"2014-05-14";83,375504;87,40463;129,783059;103,349271;22,14308;120,750123;65,940078;79,904414;25,835823;156,928777;74,34669;183,647338;25,61534;97,457193;52,926836;39,36063;98,720266;137,426392;54,271068;39,203985;72,509152;28,115121;78,716274;90,074572;75,62211;114,773195;52,07859;45,905249;76,840674;99,279609
"2014-05-15";82,666517;86,55489;128,045983;101,855251;23,473024;119,266634;65,073471;79,144081;25,681349;154,163211;74,278492;181,44809;25,304026;97,283283;52,099243;39,00447;98,212437;136,824656;53,808941;38,58046;71,878467;28,076474;78,095621;89,802357;74,945956;113,188359;51,480526;45,857442;74,97675;97,814046
"2014-05-16";83,886533;86,456084;127,65562;102,8642;23,65747;118,659756;65,258472;79,381067;25,748931;153,956525;75,369679;182,031954;25,119183;97,177004;51,904519;39,36063;98,825665;136,970244;53,789685;38,804541;72,863913;28,134445;77,90167;90,006518;75,112544;112,092677;52,066181;46,91878;75,152408;97,775223
"2014-05-19";84,880527;87,06869;128,182607;102,243309;23,638054;118,438192;65,268212;80,032787;25,691004;155,176923;74,531804;181,973569;25,333213;97,234972;52,41081;39,187362;97,819584;137,494321;54,251812;38,726599;73,405904;28,289029;77,51376;90,191232;75,651507;112,523121;52,202669;46,995275;74,762055;97,901401
"2014-05-20";84,897367;86,050972;126,455285;98,527662;23,414779;118,004709;64,937152;80,072279;25,391709;153,877803;75,954241;179,920284;25,333213;96,858167;52,30371;39,062227;97,283011;136,096762;53,914845;38,658402;72,193809;28,260044;77,804695;90,094013;75,122345;110,644802;51,597161;46,517195;73,864249;97,707283
"2014-05-21";85,121994;86,81179;127,802012;99,80825;23,764252;119,603796;65,45322;81,158479;25,575147;156,830367;76,071156;181,379965;25,48887;97,718055;52,693162;39,341378;98,269925;137,351539;54,473251;39,31115;73,12998;28,569213;78,05683;90,278734;76,161081;112,347028;52,138149;47,014395;73,834974;99,027259
"2014-05-22";85,256783;87,098331;128,660781;100,002283;23,667176;119,093239;65,735599;81,316467;25,594457;157,322461;76,753143;180,689042;25,440226;98,223962;53,111825;39,062227;98,164525;137,009765;54,386602;39,067587;73,790228;28,656168;78,211996;90,424566;76,768641;112,542691;51,956991;47,282122;73,571482;98,512858
"2014-05-23";86,219878;87,720812;129,217043;100,923915;23,803084;118,842786;66,310088;82,274294;25,594457;157,627557;77,142854;180,942063;25,576427;98,243425;53,092352;39,062227;97,733352;137,820245;54,694687;39,087072;74,746112;28,491921;78,085921;90,278734;77,190016;113,031837;52,627022;47,559409;73,786177;98,338155
"2014-05-27";87,834399;90,299674;130,934597;100,584367;23,987527;118,332228;66,368516;82,689021;25,652384;159,2121;77,639734;179,81324;25,985025;98,078026;53,68627;39,24512;98,078294;138,113191;54,579152;39,15527;75,495053;28,607861;77,659227;90,891219;77,5232;113,335105;53,230046;47,444667;73,766655;98,376979
"2014-05-28";87,606968;89,973609;131,090742;99,83736;24,094311;118,023972;66,611945;82,550779;25,739276;159,18247;77,62999;178,158938;26,150411;97,581852;53,988099;39,062227;97,062636;138,103417;54,299953;38,979904;75,159998;28,607861;77,67862;90,862054;77,003832;113,432932;53,056336;47,559409;73,708105;98,085805
"2014-05-29";89,203239;90,190986;131,881208;100,506754;23,958405;117,831314;67,157224;82,975383;25,816513;158,738077;77,844331;178,820653;26,22824;98,029385;54,250981;39,139233;97,883638;139,040843;55,551547;39,301409;75,505993;28,598199;77,969554;91,484263;77,777987;113,824251;53,272233;47,540286;74,147254;98,289623
"2014-05-30";88,869106;90,408362;131,988556;99,177663;23,90016;118,284068;67,488284;82,955637;25,864788;157,819652;78,165842;179,404531;26,578469;98,710412;54,104934;39,379883;97,970573;139,197084;55,705589;39,88596;76,029935;28,627182;78,347764;90,85233;78,032766;113,697075;53,311939;47,769762;74,918192;97,571404
"2014-06-02";88,258386;90,793709;132,622875;100,66198;24,055482;117,72535;67,439603;83,212368;25,903405;158,036913;78,760141;180,698783;26,520098;99,40117;53,890733;39,331753;98,550107;138,972498;55,772982;39,739824;75,842107;28,704475;77,930762;91,105105;77,87598;114,85146;52,986852;47,855817;74,908439;96,998771
"2014-06-03";89,506489;90,635622;132,603368;101,37018;23,958405;118,052877;67,059854;82,827264;25,864788;159,784873;79,054133;179,414257;26,909241;99,683312;54,134142;39,351006;97,989887;139,529083;55,753727;39,252697;74,685496;28,588537;77,51376;90,813448;78,277752;115,262341;52,440903;47,129137;74,859642;97,435525
"2014-06-04";90,528555;90,714662;132,066628;101,195554;23,783668;117,860212;67,498023;83,182746;25,633075;160,367521;78,92674;179,550493;26,85087;99,897351;54,212035;39,264372;98,946127;138,913896;55,772982;39,281924;75,258854;28,636844;77,445877;92,038418;78,89512;114,597102;52,468197;46,995275;75,269509;97,095826
"2014-06-05";90,883749;91,692856;133,520703;103,766433;23,977821;118,987275;67,517494;83,71597;25,845478;160,555157;78,769941;180,980982;26,909241;100,422718;55,136989;39,36063;98,955781;140,329803;55,936651;40,149009;75,001834;28,752783;77,688319;92,330082;78,199362;115,604741;52,664245;47,119573;75,454928;97,590819
"2014-06-06";90,633854;93,777683;134,916213;104,950008;24,104019;119,632694;67,838822;83,548105;26,241318;164,120197;79,024735;181,360498;27,405399;100,383801;55,468026;39,456892;98,482495;141,237921;55,695959;40,412058;75,357716;28,42429;77,610736;92,271408;78,326752;116,318898;52,857808;47,253435;75,347581;98,609913
"2014-06-09";92,084113;94,429805;134,633213;105,502989;24,074896;119,806089;67,605133;84,407189;26,492339;163,932561;78,995337;181,214536;27,152455;100,422718;55,906159;39,379883;97,922275;141,901935;55,782608;40,207466;75,792676;28,35666;77,66892;92,56477;78,160164;117,48306;52,753582;47,39686;75,152408;98,532266
"2014-06-10";92,624631;94,143264;133,940327;106,046266;24,269049;120,740488;67,644082;83,686347;26,463375;164,288078;79,122731;179,336405;27,473498;101,278867;56,373507;39,533898;97,439328;141,560161;56,312132;40,051585;75,436794;28,501583;77,727111;92,995026;78,209156;116,543901;53,168006;47,349053;74,771816;98,474034
"2014-06-11";92,241357;93,945653;130,866293;105,444782;24,30788;120,586363;67,157224;83,251867;26,212354;163,369653;78,211359;177,351246;27,171913;100,520006;55,760115;39,331753;96,995018;141,013335;56,620217;39,808022;74,280184;28,433952;77,639828;92,799456;78,561936;115,731924;52,778395;47,205627;74,322913;98,949611
"2014-06-12";90,698433;93,629471;129,002347;103,465691;23,93899;121,482236;66,290617;81,760824;26,028915;163,893066;76,859004;176,348933;27,201097;99,751415;55,53618;39,200822;96,357532;139,704857;56,552314;39,535232;73,914416;28,453276;77,348901;92,897241;78,212427;114,313396;52,552574;46,890096;73,903285;98,668153
"2014-06-13";89,705848;93,718394;129,099927;103,582103;23,977821;122,590037;66,504836;81,760824;26,106154;163,823931;76,506214;177,652911;29,059257;99,751415;55,53618;39,152331;97,06263;139,988029;56,494115;40,168495;73,766138;28,530568;77,232526;93,29817;77,956443;114,254701;52,433455;47,023958;73,464135;99,629015
"2014-06-16";90,609981;93,244125;129,343899;103,62091;23,812791;123,823057;66,319827;82,254549;25,89375;163,784435;77,31959;177,448564;29,195457;99,673581;55,37066;39,433585;97,651826;139,948977;56,32921;40,431544;73,696939;28,607861;77,281018;93,347058;76,794677;114,332966;52,172891;47,14826;73,522685;99,891065
"2014-06-17";90,492055;93,530666;129,256072;103,485091;23,783668;124,102423;66,008238;82,116306;25,942025;166,124914;78,417151;177,360972;29,137086;99,167676;55,906159;39,685741;97,816026;140,310269;56,319511;40,60691;74,230754;28,482259;77,174342;93,112373;76,962048;114,469927;52,31434;47,052642;73,181129;99,40578
"2014-06-18";90,590329;94,419922;129,285348;104,270911;23,909866;125,499211;66,105608;82,531033;25,961333;167,744488;79,093333;178,664965;29,117628;100,023826;56,256668;40,30644;97,893299;140,935215;56,659018;40,577684;75,33794;28,704475;77,377993;93,288389;77,985978;114,685152;52,42353;47,253435;73,874002;99,706662
"2014-06-19";90,275848;93,93577;129,61716;104,047775;23,987527;127,146467;65,628489;82,718644;26,214425;167,616102;78,828744;177,905932;29,273285;100,996725;55,789323;40,529502;98,434205;141,091455;56,552314;40,441285;74,774463;28,588537;77,814387;93,483959;79,265892;115,027553;52,192744;47,301246;74,039907;99,609599
"2014-06-20";89,342234;94,400164;128,914521;106,114176;24,104019;127,483614;66,631416;81,78057;26,253361;167,724733;78,564148;176,670064;29,3803;102,417158;56,032732;40,432516;98,443858;141,745694;57,153727;40,60691;74,240641;28,772107;77,51376;92,496313;80,151986;115,428649;51,986772;47,224751;73,854488;100,774288
"2014-06-23";89,263612;94,370523;127,694664;105,532092;23,977821;128,100128;66,193247;81,721325;25,971068;168,11976;79,024735;177,244202;29,409485;101,911253;56,655859;40,47131;98,434205;140,700855;56,74632;40,90893;74,586635;28,453276;77,116151;92,848345;80,230744;114,587317;51,981808;47,549846;73,961835;101,308097
"2014-06-24";88,723094;93,303406;126,035646;104,591052;23,812791;126,934539;65,570061;81,642327;25,873724;166,134784;78,818943;176,018075;29,672157;101,755586;55,906159;40,58769;98,009209;139,724376;56,183705;40,675107;74,122019;28,308351;76,621573;92,574544;80,476881;113,168797;51,564899;47,119573;74,137494;99,706662
"2014-06-25";88,801716;93,5109;123,996048;105,202247;23,997235;126,414346;66,037449;82,847017;25,717976;166,282925;78,916938;175,862372;30,041842;102,893884;56,013259;40,694373;98,144434;140,271202;57,095528;40,947897;75,594967;28,791429;76,9222;92,760341;81,067608;113,599248;51,880062;47,243875;73,795938;99,134022
"2014-06-26";89,332404;93,17496;124,932905;105,279853;23,929282;126,115725;65,9206;83,39011;25,591431;165,917522;79,132532;175,521774;29,944557;102,786865;55,876951;40,762261;98,047846;140,349322;56,775419;40,645881;75,980504;28,588537;76,243363;92,320304;81,018385;113,237277;51,855248;47,052642;73,103065;99,027259
"2014-06-27";90,393781;93,797441;125,440355;105,532092;23,977821;125,576277;63,720006;84,229448;25,727711;164,702846;79,504918;176,825767;30,090486;102,144747;56,013259;40,917435;97,999548;140,310269;55,805397;41,162235;76,79112;28,665829;76,631266;91,841144;80,732865;114,049261;51,934657;47,15782;73,522685;98,231392
"2014-06-30";91,327395;93,738159;124,161955;105,425375;24,123435;125,759307;63,720006;84,66392;25,581697;165,354629;79,338325;176,397592;30,061299;101,784779;56,100886;41,082309;97,304104;139,870856;56,115804;40,626396;76,662611;28,675491;76,214264;91,987826;80,486729;112,943786;52,289526;46,784918;73,259201;97,716991
"2014-07-01";91,907217;94,212429;125,05976;105,910447;24,34671;125,749664;63,690796;85,384762;25,698507;164,732471;80,181099;181,341046;30,139128;103,000904;56,444041;41,014421;97,555238;141,159801;56,756018;40,792017;77,107458;29,061953;76,883408;93,102592;80,624565;113,41337;53,168006;47,205627;73,464135;98,376979
"2014-07-02";91,867913;94,074099;124,54255;106,288802;24,483653;125,451043;63,642107;85,35514;25,902928;164,811476;80,337898;183,326206;30,139128;102,991173;55,855778;41,014421;97,101267;141,81404;57,279831;40,821247;76,899862;29,342139;77,154943;92,525655;81,215291;112,640518;53,314419;47,482915;73,795938;98,580797
"2014-07-03";92,408424;94,696581;125,41108;107,763422;24,640161;126,375821;64,070545;85,750113;26,146285;167,349476;80,406496;183,462442;30,294785;102,563095;55,934211;40,956229;97,535924;141,989814;57,425336;40,723819;77,552306;29,496724;77,562252;92,740779;82,062002;113,022052;53,728844;47,530722;73,922799;99,570776
"2014-07-07";94,31497;94,261835;125,977095;106,870893;24,679287;125,682241;63,914746;85,503251;26,039207;165,690391;79,78911;182,985608;30,187772;103,584642;55,561642;40,868944;96,753545;141,501575;56,765721;40,90893;77,750022;29,458076;77,765903;92,457205;80,949467;112,601386;53,785923;47,568969;74,23508;99,629015
"2014-07-08";93,70566;93,441736;123,732563;106,191789;24,522779;125,133151;63,612897;84,782417;25,669305;162,85614;79,142334;182,187657;29,954286;102,854967;54,66944;40,674975;96,676272;141,159801;56,42621;40,704334;76,781233;29,129583;78,124713;92,056276;80,663947;111,593746;53,418645;47,124399;74,801091;99,803718
"2014-07-09";93,744971;93,867777;123,732563;106,851486;24,884704;126,568478;63,330518;86,125349;25,620633;162,619124;79,112936;183,355399;30,051571;103,166295;54,924357;40,684676;97,62285;141,276974;56,79482;40,597165;77,789565;29,032968;79,201159;92,603878;81,461428;111,368736;53,64199;47,259706;75,347581;100,502529
"2014-07-10";93,401008;93,590356;123,732563;106,094776;24,884704;125,470313;63,233148;85,769866;25,503822;161,384692;77,809575;182,65475;30,411529;102,932801;54,473355;40,985323;97,149565;140,505562;56,823923;40,616651;76,61318;28,984661;79,142975;92,212738;80,811631;111,045905;53,48813;47,974881;75,201198;99,551367
"2014-07-11";93,577904;93,600266;125,00121;106,67686;24,962958;123,755633;63,184459;85,799489;25,844521;162,74751;78,015368;182,94669;30,4018;102,251767;54,708659;40,704073;96,946728;140,915681;56,688117;41,006354;76,405584;29,052291;78,706581;92,584324;81,589424;111,652442;53,850443;48,632071;74,966989;98,745793
"2014-07-14";94,786689;93,669621;126,396734;106,802976;24,884704;124,516637;63,301308;85,671123;25,951599;164,920107;77,868371;184,756695;30,635285;102,524178;55,189077;41,101706;97,043316;141,589454;56,435913;41,055066;77,058028;29,216538;78,861741;93,444844;82,967784;112,38616;54,850522;48,835026;74,703505;99,658131
"2014-07-15";93,676178;93,580446;125,986864;106,570144;25,109683;124,516637;62,882609;85,068778;25,902928;167,063079;78,26036;183,423524;30,849313;100,48109;57,130352;40,830149;96,879116;141,64804;56,174006;41,357086;77,137114;29,380784;78,803557;93,826211;82,603506;112,347028;55,036641;49,008989;74,986503;99,376665
"2014-07-16";93,14549;93,600266;124,347368;108,073868;25,412916;126,086827;63,320779;84,278816;26,302033;168,346891;78,064369;187,189496;33,709517;99,449818;57,561745;40,849546;95,884239;142,731933;56,406813;42,945121;76,039815;29,912169;79,120272;93,503521;82,46567;111,877452;55,257502;49,250603;75,006025;100,716049
"2014-07-17";91,484632;92,133888;122,844503;106,482538;25,070555;125,306553;63,184459;83,962832;25,902928;168,020999;77,956572;187,316007;32,785302;97,649955;56,728371;40,752564;95,014941;140,163788;55,873298;43,383533;75,654278;29,516045;78,592412;92,603878;83,794808;110,321964;54,068824;48,632071;74,762055;99,299017
"2014-07-18";92,801527;92,668917;124,562064;107,556441;25,344444;125,605175;63,827115;84,733041;25,756912;169,334437;78,475955;187,325733;32,785302;99,041202;57,091133;41,150197;95,61379;141,423454;56,591116;43,539413;76,632948;29,689953;78,739041;93,229712;84,198468;111,104601;54,64455;49,047648;75,230473;99,706662
"2014-07-21";92,31998;92,0249;125,206152;107,615023;25,285754;126,472142;63,817376;84,66392;25,289667;169,581323;78,113363;185,72009;33,135531;98,525559;57,10094;41,121103;94,222909;140,905922;56,261308;43,685553;75,940961;29,322815;78,475107;93,151488;83,745577;110,527412;54,401356;48,999326;74,918192;100,04636
"2014-07-22";93,086527;92,510394;126,61143;107,44905;25,383572;127,714812;63,24288;85,128023;25,328605;172,840226;78,92674;188,872991;33,845717;99,693043;57,522526;39,947597;92,986559;141,706627;56,678418;43,675812;76,158445;29,458076;78,299154;89,601831;84,720284;108,453431;54,907598;49,269932;74,79133;100,492822
"2014-07-23";95,513932;92,421219;123,65449;105,808904;25,119465;128,96711;63,651846;84,960158;25,221527;174,617811;79,397121;188,425364;33,563587;99,420632;57,846074;39,579062;92,097939;141,276974;56,368012;43,714779;76,48467;29,361461;78,191626;89,748512;84,611983;107,347964;54,892709;49,202281;75,132886;101,181925
"2014-07-24";95,356688;92,292418;121,400196;102,548143;25,26619;129,901516;63,486309;85,710622;25,250731;174,064773;79,573516;189,992089;33,320373;99,430356;58,012747;39,734236;92,097939;141,716401;56,465012;43,256882;77,700591;29,313153;78,45556;90,824163;84,355999;106,58489;55,274875;49,337584;74,508325;101,211041
"2014-07-25";95,98565;91,083649;120,229129;102,362648;25,403134;128,668488;63,223409;85,147776;25,104717;173,215483;79,406923;189,174656;33,320373;99,342799;57,855877;39,76333;92,455322;141,706627;56,406813;43,354306;76,830664;29,168231;77,771294;90,061429;83,371452;106,51641;53,29705;49,559868;74,137494;100,143416
"2014-07-28";97,312368;91,014294;120,092505;101,679257;25,354226;128,350596;63,603157;86,056228;24,910031;173,758636;79,446122;190,517567;33,300915;99,342799;58,032356;39,452982;92,513273;142,106987;56,232209;42,837953;77,502883;29,081276;77,478043;89,846297;84,424917;106,624022;53,160562;49,849808;73,883763;101,298396
"2014-07-29";96,683405;90,865673;119,370352;102,206447;25,148809;127,56068;64,460025;85,118146;24,773751;173,353739;79,357929;189,3401;33,262;99,196862;57,493114;39,132934;92,55191;140,632509;56,823923;42,760011;77,206313;28,723798;76,881756;89,103125;82,967784;105,000062;52,981887;50,226725;73,620279;100,502529
"2014-07-30";96,457376;90,073043;119,341076;100,927519;25,070555;127,666644;63,671317;86,115472;24,958701;173,571;80,122304;188,785414;33,417657;99,527652;57,757834;38,424953;92,677473;140,359096;56,338912;42,457994;78,699036;28,519116;76,402775;88,927109;81,668182;104,07068;53,120856;50,023767;72,976196;100,211355
"2014-07-31";93,951349;87,18983;117,574725;98,359913;24,679287;124,497381;62,619702;84,802163;24,481722;170,716994;79,230528;186,518041;32,970143;97,377537;56,542084;38,104909;91,334882;137,576125;55,039082;42,048806;76,247411;27,973296;75,581656;87,577649;79,797549;102,867385;52,363971;48,728716;71,805145;96,028201
"2014-08-01";94,472207;85,673917;117,477131;98,135366;24,454308;123,20655;62,522332;84,308438;24,676408;168,12963;78,152563;184,065772;32,824217;97,192691;55,37536;38,104909;91,083755;136,814472;55,097281;41,75653;75,901418;28,129245;77,859274;87,626546;80,230744;102,476067;52,562499;48,15851;71,766108;95,892322
"2014-08-04";93,941519;86,129682;117,037985;99,394764;24,620597;123,466639;62,931291;86,145095;24,598534;169,551698;78,426953;184,542607;33,1258;97,445647;55,542037;38,211591;91,093409;137,439418;55,349489;42,253398;76,277074;28,02203;77,438941;87,910128;80,99869;102,769558;52,649356;48,525761;71,766108;97,183174
"2014-08-05";93,47963;85,56493;118,345669;99,092121;24,424962;120,374435;62,347062;85,661246;24,355177;167,309965;78,426953;182,070887;32,141575;97,114857;54,963576;37,998226;90,243425;136,492233;54,350363;41,970867;76,039815;27,690639;77,624672;87,147394;79,738471;102,740203;52,247336;47,994211;71,570928;95,309974
"2014-08-06";93,322386;85,604562;116,185717;99,082356;24,385836;121,116183;63,06761;85,503251;24,764017;167,625987;78,907136;182,041526;32,170954;97,980737;55,130249;38,715904;90,282062;136,267647;54,253362;41,639621;76,257299;27,563931;79,266894;87,71455;80,240592;101,536908;52,284562;47,48199;72,887217;96,067025
"2014-08-07";93,312514;85,228056;117,658411;99,521685;24,317364;121,039117;62,70734;84,436811;24,822422;166,993959;78,858142;180,406805;32,00447;97,221877;54,816508;38,163097;90,127515;135,857527;53,972055;42,117003;75,476338;27,330008;78,338255;87,910128;78,035208;101,957574;51,875098;47,018091;72,641641;95,377913
"2014-08-08";93,569296;86,664711;118,43403;100,829893;24,483653;123,168017;63,330518;85,75999;24,97817;170,114591;80,778881;182,687587;31,926122;98,340713;55,238098;38,260083;90,359335;137,537072;54,854775;42,087777;76,178212;27,622411;79,130042;88,477291;78,881919;103,659799;52,227487;47,066414;73,348903;96,804653
"2014-08-11";94,80385;86,149494;118,600941;102,020952;24,679287;123,02352;63,320779;86,401834;25,104717;170,312112;81,219865;183,509839;32,337442;98,418547;55,218489;38,376462;90,340013;137,273419;54,961478;42,087777;76,178212;27,53469;79,648133;88,653308;78,635783;103,425011;52,257264;47,037417;73,04439;96,491909
"2014-08-12";94,7841;86,278302;118,276947;101,854987;24,601033;122,426269;63,768687;86,115472;24,9295;170,183726;81,259064;183,382581;32,445169;97,902904;55,247901;38,483145;90,368989;137,566365;55,320385;42,399538;75,851994;27,368994;79,589477;89,073783;78,980373;102,632597;52,18778;47,201717;72,906868;96,257344
"2014-08-13";96,038404;86,595356;119,759461;102,665299;24,649943;122,917556;63,856957;86,500577;25,143653;170,223222;81,455063;183,979695;33,395115;98,982823;55,610667;38,735301;90,755347;138,464724;56,115804;42,945121;76,366041;27,495702;79,648133;89,249799;80,250439;103,852536;52,568186;47,279031;72,720227;96,843741
"2014-08-14";96,295193;86,466548;121,850683;103,153437;24,004349;122,301043;63,945221;87,497903;25,192324;170,578739;82,180238;183,911182;33,238423;99,255234;55,865581;38,968063;90,465584;138,992016;57,017925;43,130228;76,415471;28,002536;80,10756;90,178776;80,555647;104,059138;52,839197;47,35635;73,073858;96,843741
"2014-08-15";96,769265;85,802718;120,91798;103,231534;23,89675;122,505056;63,994262;88,159493;24,958701;169,759074;82,013645;183,421744;33,463668;98,42827;55,640079;39,64695;90,591147;138,581897;56,853023;43,636841;76,247411;27,914814;79,941384;90,090764;80,211057;103,921404;52,259885;47,163058;72,59253;96,785104
"2014-08-18";97,934684;86,357567;122,704848;104,442122;24,092383;122,699359;64,602333;88,840835;25,377276;172,376079;81,915642;185,359914;33,698708;99,916806;56,110691;40,102771;91,035457;140,730148;56,668716;43,948602;77,651168;28,109751;80,586549;90,931729;81,067608;106,341611;53,286735;47,143728;73,172088;97,263994
"2014-08-19";99,28775;87,308728;123,293924;104,754531;24,102165;123,991437;65,014248;88,959324;25,357807;171,79343;86,462707;186,054922;33,630156;100,169762;56,434239;40,015486;91,228633;140,857095;57,144029;44,438774;77,611625;28,207219;80,830928;90,853505;82,180151;106,80401;53,455803;47,066414;73,555187;97,234675
"2014-08-20";99,327257;87,675317;125,0317;105,145036;24,170637;123,855428;64,945595;88,712462;25,659571;171,862551;88,932227;186,084287;33,786848;100,412987;56,512672;40,005789;90,977506;142,040773;57,696941;44,066244;78,007049;28,158484;80,948226;91,049076;82,140768;107,93541;53,75416;47,182387;73,633773;97,439914
"2014-08-21";99,337135;88,319334;125,178971;105,408635;24,346708;124,282887;65,024058;89,245686;25,727711;172,968597;89,324216;187,190407;34,423413;101,366432;57,355853;40,160963;91,305906;141,942537;57,085826;44,330936;78,036705;28,090257;81,40766;91,860706;82,47551;108,279747;53,642277;47,230709;74,213339;97,029437
"2014-08-22";100,067989;88,061726;125,139698;104,764288;24,111947;123,486264;64,592523;89,354306;25,45515;173,284619;89,206617;186,387736;34,217751;100,984426;57,34605;39,879709;91,228633;141,57909;57,396233;44,262312;78,382698;28,187725;81,515187;91,674909;82,485358;107,620587;53,72681;47,008425;74,390154;96,267119
"2014-08-25";100,285271;88,765188;125,993863;105,408635;24,160857;124,195449;64,876943;89,245686;25,503822;175,654722;89,37321;187,121893;34,090441;101,111764;58,179424;40,160963;91,21898;142,138994;57,939447;44,281916;79,09446;28,177978;81,661817;92,202957;82,938249;108,043632;53,709408;47,50132;74,350861;96,511452
"2014-08-26";99,643302;88,329244;126,258952;105,496496;24,268454;124,593764;64,886753;88,890203;25,318871;175,684347;89,794597;188,913238;34,080646;101,317453;58,571602;40,345231;90,900233;142,040773;58,395359;44,125062;78,570526;28,470381;81,50541;92,114946;83,804655;107,905897;53,885935;47,597964;74,183863;97,381276
"2014-08-27";100,867977;88,418412;125,866225;105,974877;24,258672;124,972645;64,661176;89,235816;25,435681;176,140034;90,029795;188,188864;34,070854;101,101967;58,424535;40,345231;91,421816;141,392451;58,472959;43,987815;78,807778;28,743292;81,436984;92,662555;85,045179;107,325436;53,985389;47,771926;74,508026;97,273769
"2014-08-28";100,986497;88,200436;124,796071;106,072503;24,307582;125,07951;64,876943;89,097574;25,318871;175,981533;90,656975;187,944145;33,933749;100,837503;58,002944;40,374328;91,714084;141,431736;58,201354;43,99762;78,153357;28,636077;81,163281;92,251846;85,005796;107,345117;53,356352;47,752597;74,557145;97,312863
"2014-08-29";101,233408;88,725563;124,491716;106,482538;24,444526;125,759551;64,837712;88,751961;25,289667;177,427827;91,627143;188,237811;34,198164;101,601504;58,287273;40,461614;91,304909;141,451386;58,308057;44,536806;77,885644;28,645824;81,241484;92,613659;85,340546;106,233398;52,839197;48,148843;74,16422;97,205356
"2014-09-02";102,023525;88,893996;123,195746;106,336095;24,336926;123,904006;64,563102;89,66042;25,163122;178,081632;89,775494;187,513437;33,855401;101,239093;58,502968;40,384025;90,408618;141,667494;57,99765;44,203491;78,609466;28,519116;81,114409;92,427862;85,055027;107,276249;53,388671;48,100521;74,409797;96,257344
"2014-09-03";97,717401;89,310128;123,647371;105,887008;24,493435;124,214883;64,553292;89,798662;25,260465;177,913231;87,657914;187,895198;33,855401;101,630887;58,532384;40,519802;90,739853;141,274579;58,666964;44,076045;78,153357;28,655571;81,036206;92,378973;85,448847;107,433658;53,430938;48,206832;74,665199;96,863292
"2014-09-04";96,907534;88,824641;123,176106;106,238469;24,366272;123,185104;64,651366;89,0087;25,270198;178,388718;88,57389;186,652022;34,188373;101,70924;58,542187;40,607087;90,613206;141,06829;58,278957;44,370146;79,244052;28,626332;81,818216;92,173623;85,714671;107,453338;53,271814;48,052199;75,205464;96,130294
