Date;MMM;AXP;AAPL;BA;CAT;CVX;CSCO;KO;DD;XOM;GE;GS;HD;INTC;IBM;JNJ;JPM;MCD;MRK;MSFT;NKE;PFE;PG;TRV;UNH;UTX;VZ;V;WMT;DIS;gspc
2014-08-22;14247437,00;8806173,00;10048598,00;12594165,00;10476429,00;12471675,00;2411195,00;4020872,00;6501816,00;9706335,00;2545515,00;17382507,00;8968044,00;3446518,00;18779828,00;10172083,00;5734605,00;9202144,00;5783282,00;4454997,00;7859669,00;2842096,00;8151519,00;9224149,00;8283472,00;10821069,00;4700843,00;5382084,00;7485964,00;8935431,00;201414,00
2014-08-25;14303781,00;8876519,00;10070416,00;12680129,00;10540864,00;12543301,00;2416086,00;4049229,00;6530445,00;973097,00;2550382,00;17620256,00;8984792,00;3433695,00;18853799,00;10184909,00;5817942,00;920117,00;5838016,00;445697,00;7931039,00;2841113,00;8166182,00;927728,00;8328954,00;10863605,00;4750132,00;538034,00;7482011,00;8924568,00;200932,00
2014-08-26;14293896,00;8832925,00;10005952,00;12706808,00;1054965,00;12583529,00;2426845,00;4067808,00;6531433,00;9818672,00;2531887,00;17623228,00;9027154,00;3432709,00;1903429,00;10205628,00;585716,00;9169019,00;5883954,00;4441183,00;7878503,00;2870595,00;8150541,00;9268425,00;8415961,00;10849757,00;4759797,00;5398024,00;7465205,00;8889021,00;20151,00
2014-08-27;14228654,00;8841841,00;10128931,00;12667284,00;10597488,00;12621795,00;2425867,00;4067808,00;6508727,00;9807832,00;2543568,00;17668939,00;9050799,00;3431722,00;18961304,00;10183922,00;5842453,00;922163,00;5891773,00;4427369,00;7902293,00;2898112,00;8143698,00;9323524,00;8540539,00;10791393,00;4777193,00;5407986,00;7497826,00;8923582,00;20151,00
2014-08-28;14232608,00;8820044,00;10140832,00;12559583,00;1060725,00;12632587,00;2430758,00;4070742,00;6530445,00;9811774,00;2531887,00;1765304,00;911385,00;3417913,00;18936646,00;10157283,00;5800294,00;9251112,00;5864406,00;4428356,00;7836672,00;2887302,00;8116328,00;92822,00;8536584,00;10793372,00;477526,00;5344973,00;7502769,00;8909757,00;203725,00
2014-08-29;14234586,00;8872556,00;10165627,00;12528952,00;10648254,00;1270127,00;2444452,00;4079542,00;6526496,00;9800935,00;2528967,00;1779812,00;9211382,00;3444545,00;18966235,00;1023424,00;5828727,00;9209838,00;5875158,00;4482625,00;7809828,00;2888285,00;8124149,00;9318604,00;85702,00;1068159,00;4814884,00;5293167,00;7463229,00;8875196,00;201414,00
2014-09-02;14256332,00;88894,00;10244968,00;12398524,00;1063361,00;12513866,00;2433693,00;4071719,00;6498855,00;9705349,00;2516312,00;17863704,00;9025233,00;3410021,00;1889325,00;10197735,00;5850297,00;9119431,00;5843881,00;4449076,00;7882407,00;2875509,00;8111441,00;929991,00;8541528,00;10786447,00;4810052,00;534821,00;7487941,00;8966042,00;200932,00
2014-09-03;14216792,00;8931013,00;9812557,00;12443976,00;10588701,00;12545263,00;2449343,00;4085409,00;6497867,00;9766445,00;2526047,00;17846811,00;881235,00;3410021,00;18931714,00;10237199,00;5853238,00;9152841,00;5911321,00;4436249,00;7836672,00;2889267,00;8103621,00;9294991,00;8581077,00;10802274,00;4820683,00;5352444,00;7513643,00;8979866,00;199583,00
2014-09-04;14196033,00;8882464,00;9731232,00;12396548,00;10623847,00;12441259,00;2436627,00;409421,00;6507739,00;9692539,00;252702,00;17894508,00;8904435,00;3443559,00;18806456,00;10245092,00;5854219,00;9140067,00;5872226,00;446585,00;794604,00;2886319,00;8181821,00;9274329,00;8607772,00;10804253,00;480522,00;5336504,00;756801,00;890087,00;199968,00
2014-09-05;14254355,00;8878501,00;9815532,00;12320465,00;10596511,00;1250013,00;2445431,00;4091276,00;6515637,00;9781226,00;2540648,00;17861716,00;907078,00;3452437,00;18857744,00;10302316,00;5873828,00;9145963,00;5979739,00;4529987,00;8156821,00;2913836,00;8188664,00;9269409,00;8675993,00;10752813,00;4826482,00;5335259,00;7661919,00;8979866,00;20045,00
2014-09-08;14322563,00;8811127,00;9755034,00;12645546,00;10535006,00;12383369,00;244054,00;4085409,00;6452455,00;9634399,00;2538701,00;1789749,00;8992558,00;3484989,00;18753197,00;10265812,00;5871867,00;9089949,00;5967033,00;4585243,00;8192614,00;2889267,00;8144676,00;9230811,00;8691813,00;10742921,00;4786857,00;5374113,00;7565044,00;8942342,00;200835,00
2014-09-09;14280058,00;8709075,00;9718339,00;12668272,00;10485216,00;12282309,00;2431736,00;4101054,00;644357,00;9596954,00;2521179,00;17628197,00;880542,00;3443559,00;18738403,00;10241146,00;579049,00;8951389,00;5919141,00;4613857,00;8136935,00;2872561,00;8112418,00;9189244,00;8756079,00;10749845,00;472597,00;5337003,00;7585803,00;8847548,00;200643,00
2014-09-10;1429785,00;8759606,00;10016861,00;1266926,00;10341703,00;12194003,00;2438584,00;4123545,00;6437646,00;9539799,00;2526047,00;1787364,00;8837105,00;345441,00;18891277,00;10358554,00;5806177,00;9139084,00;5938688,00;4621751,00;8199574,00;2893199,00;8175957,00;9220914,00;8663242,00;10733029,00;4711473,00;540176,00;7563068,00;8839648,00;199982,00
2014-09-11;14269183,00;8760596,00;10059507,00;12611951,00;10308509,00;12149851,00;2463038,00;4131917,00;6429749,00;9561478,00;2532861,00;17985928,00;8834134,00;345441,00;1890903,00;10315143,00;5859121,00;9135153,00;5917029,00;4637538,00;8134947,00;2911871,00;8161294,00;9196172,00;8646362,00;10734018,00;4736601,00;535369,00;7522539,00;8884084,00;201124,00
2014-09-12;14228654,00;8683315,00;10082318,00;12543772,00;10252861,00;12035054,00;2461082,00;4083654,00;6395196,00;9438302,00;2518259,00;18201561,00;8796508,00;3414953,00;18865634,00;10318103,00;5885593,00;9172495,00;586288,00;4607937,00;8136935,00;2892216,00;8138811,00;9146688,00;8556998,00;10718191,00;4677648,00;5331025,00;7489918,00;8854459,00;199968,00
2014-09-15;14282034,00;8657554,00;10079342,00;12480535,00;10237241,00;12190079,00;24513,00;4087594,00;6446532,00;9488558,00;2523126,00;1828205,00;8849976,00;3407062,00;18917906,00;10331915,00;5876769,00;9185271,00;5859926,00;4562548,00;8114068,00;294037,00;819844,00;9258523,00;8542105,00;10715223,00;4693111,00;5345969,00;7493872,00;8894946,00;20045,00
2014-09-16;1431861,00;8754652,00;10002976,00;12580332,00;10237241,00;12260723,00;246695,00;4101383,00;6498855,00;9600895,00;2551356,00;18288011,00;89381,00;3445532,00;19031331,00;10446363,00;5881671,00;9212786,00;5906199,00;4613857,00;8073303,00;2953146,00;8218967,00;926743,00;8654305,00;10736986,00;4731769,00;5412221,00;7544286,00;8913706,00;200752,00
2014-09-17;14370012,00;8824998,00;10074384,00;12623808,00;10152305,00;12237176,00;2465972,00;4098428,00;6836483,00;9566406,00;2557196,00;18365521,00;9032165,00;3450464,00;19015549,00;10476949,00;5913046,00;9191167,00;5895369,00;4590176,00;8104126,00;2982628,00;8226788,00;926842,00;8637425,00;10686536,00;475593,00;5368136,00;7536378,00;8919632,00;200835,00
2014-09-18;14515323,00;8927049,00;10095211,00;12704831,00;10186475,00;12180267,00;246695,00;4116158,00;702899,00;9520091,00;2572902,00;18670586,00;9118307,00;3469206,00;19109245,00;10591397,00;601207,00;9186253,00;5937704,00;4605964,00;8149861,00;3005231,00;822972,00;9380254,00;8700972,00;10735007,00;480232,00;5390801,00;7534401,00;8920618,00;202185,00
2014-09-19;14500496,00;8887418,00;10012894,00;12780914,00;10007816,00;12245025,00;2464994,00;4141767,00;7033926,00;9570348,00;2580756,00;1850265,00;9143061,00;3434682,00;19133904,00;10654541,00;5991481,00;9272731,00;5955426,00;4688847,00;8133952,00;2987542,00;8257091,00;9363429,00;8717852,00;10728082,00;4866106,00;5386069,00;7595688,00;8935431,00;200643,00
2014-09-22;14403622,00;8817072,00;10022811,00;12707796,00;9850636,00;12116491,00;2442496,00;4158511,00;7057619,00;9513194,00;2560141,00;18412224,00;9098505,00;3423831,00;19046124,00;10643688,00;5971872,00;9230475,00;5964287,00;4643459,00;8024586,00;2965922,00;8290326,00;936244,00;8714873,00;10532217,00;4849677,00;532704,00;7543298,00;8816937,00;200064,00
2014-09-23;14271159,00;8749697,00;10179511,00;1258626,00;9761794,00;120743,00;2416086,00;4126007,00;7013195,00;9462937,00;2554251,00;18392351,00;9058898,00;3395225,00;18899167,00;1060225,00;5974813,00;9189201,00;593475,00;4594123,00;7965925,00;2953146,00;8254158,00;9258523,00;8597708,00;10428349,00;4823582,00;5291673,00;7473113,00;8720167,00;199502,00
2014-09-24;14321574,00;8770504,00;10091244,00;12704831,00;9879923,00;12009544,00;2443474,00;4163436,00;7189907,00;9442243,00;2545416,00;18662636,00;9210391,00;3427777,00;18967221,00;10718671,00;6042464,00;9335623,00;5942627,00;4645432,00;8037511,00;2978697,00;8332359,00;9381244,00;8758562,00;10492648,00;4839046,00;534024,00;7619413,00;8832735,00;199775,00
2014-09-25;14084331,00;8596125,00;9706438,00;12562547,00;9714933,00;11840782,00;2400435,00;4115173,00;7087236,00;9287534,00;2508114,00;18292981,00;9099495,00;3367606,00;18641747,00;10566731,00;5897358,00;9253077,00;5871741,00;4542814,00;7929137,00;2946267,00;8243406,00;9273367,00;8556998,00;10336352,00;4794589,00;5248086,00;7524516,00;8696468,00;19833,00
2014-09-26;140784,00;8755643,00;9992067,00;12715701,00;9799869,00;11918295,00;2445431,00;4156541,00;7157329,00;9403812,00;2515967,00;18395331,00;9192569,00;3379443,00;18745306,00;10566731,00;5937556,00;9306142,00;5847127,00;4579322,00;8898531,00;2920715,00;8267844,00;9342646,00;8598701,00;10410543,00;4810052,00;5278721,00;7561091,00;8762627,00;198233,00
2014-09-29;14055664,00;8714029,00;9928593,00;12723605,00;9746174,00;11828027,00;2457169,00;4161466,00;7112904,00;9305271,00;2495352,00;18267145,00;9196529,00;3442573,00;18703883,00;10511481,00;5915006,00;9455512,00;5849096,00;4582282,00;8860749,00;2925629,00;8254158,00;9280296,00;8589765,00;10394716,00;4808119,00;5253565,00;7520562,00;8771514,00;19592,00
2014-09-30;14005249,00;8673407,00;9992067,00;1258626,00;9668072,00;11707343,00;2480824,00;4201849,00;7084274,00;9267825,00;2514985,00;1824131,00;9083652,00;3434682,00;18722623,00;10516413,00;5906182,00;9316952,00;5836298,00;4574389,00;8868703,00;2905974,00;8185732,00;9297121,00;856395,00;10446155,00;4831314,00;5314337,00;7559114,00;8791263,00;19621,00
2014-10-01;13758121,00;8527326,00;9836359,00;12318488,00;952944,00;11543487,00;2467025,00;4209729,00;6957911,00;9150561,00;2469829,00;17956117,00;9012361,00;335281,00;18460271,00;10290478,00;5860101,00;9256025,00;5780179,00;45,29;8719566,00;2864699,00;8127081,00;9213987,00;8427919,00;10272052,00;4777193,00;5230651,00;7524516,00;8639196,00;195149,00
2014-10-02;13707707,00;8533289,00;9907767,00;12269084,00;9509915,00;11490504,00;2469982,00;4201849,00;6933231,00;9193919,00;2465903,00;18172745,00;913316,00;3306448,00;18434628,00;10246079,00;5807788,00;9249146,00;5793962,00;4515186,00;8878646,00;2855854,00;8118284,00;9211018,00;8429905,00;10212699,00;4763662,00;5223428,00;753539,00;8570074,00;195149,00
2014-10-03;13855984,00;8661482,00;9879997,00;12485476,00;9507962,00;11549374,00;2494623,00;4235338,00;6973706,00;9255015,00;2493389,00;18688474,00;926188,00;3356755,00;18608214,00;10372366,00;5951897,00;9321866,00;5897338,00;4547747,00;8977077,00;2871578,00;819062,00;9348584,00;8541112,00;10329427,00;4804253,00;5279966,00;7643137,00;873399,00;194957,00
2014-10-06;13872789,00;8648563,00;9879997,00;12475595,00;9567515,00;11586658,00;2465054,00;4294436,00;692632,00;931414,00;2475719,00;18629845,00;9234155,00;3364647,00;18644705,00;10345728,00;5940052,00;922163,00;5865834,00;4547747,00;8870692,00;2866664,00;8169114,00;9372337,00;844877,00;10309643,00;4840012,00;5274985,00;7646102,00;8744852,00;195342,00
2014-10-07;13609845,00;8481614,00;9793713,00;12185097,00;9245343,00;11383556,00;2428586,00;4325954,00;6811803,00;9200817,00;2435472,00;18264165,00;9155933,00;3301516,00;18316275,00;10102032,00;5850231,00;9120412,00;5755566,00;4492492,00;8756353,00;282932,00;8129036,00;926941,00;8359408,00;10032661,00;4801354,00;5181834,00;764116,00;8601673,00;196499,00
2014-10-08;13978561,00;8686326,00;9997026,00;1234912,00;9435718,00;11572922,00;2430557,00;4388007,00;6764416,00;9323009,00;2478664,00;18546375,00;9316338,00;3380429,00;18676268,00;10350661,00;5961767,00;9220648,00;5924905,00;4615831,00;8831916,00;2887302,00;8228743,00;9347594,00;8600687,00;10152357,00;4873672,00;5289182,00;7734079,00;8700418,00;197655,00
2014-10-09;13704742,00;8535276,00;10018845,00;12129765,00;9128191,00;11235399,00;2384233,00;432103,00;6644962,00;9048077,00;2432527,00;18012759,00;9215343,00;3316312,00;18386299,00;10071447,00;5831477,00;9111568,00;5829406,00;4524066,00;8672836,00;2848975,00;8177912,00;9292172,00;8433877,00;9886257,00;4781808,00;5173366,00;7696516,00;846343,00;197944,00
2014-10-10;13229268,00;8445839,00;9990083,00;12005265,00;9092068,00;11174566,00;2300454,00;4380128,00;6568947,00;9026398,00;2382463,00;17924319,00;9163855,00;3147636,00;18337971,00;9987584,00;5776202,00;9070296,00;5775257,00;4344485,00;8668859,00;2862733,00;8278596,00;9307018,00;8478558,00;9886257,00;4782785,00;510537,00;7739022,00;8518727,00;197366,00
2014-10-13;13137335,00;8226221,00;989884,00;11901515,00;8950508,00;10992068,00;2260043,00;4340729,00;6487008,00;8951507,00;235105,00;17764334,00;8970775,00;3104234,00;18100278,00;9779407,00;5740668,00;8916012,00;5527155,00;430699,00;8489894,00;2797872,00;8149564,00;9255553,00;8335577,00;9823936,00;4727081,00;5087936,00;7666861,00;828569,00;196788,00
2014-10-14;13263866,00;8222246,00;9793713,00;12083324,00;9059851,00;10771304,00;2272857,00;4298376,00;650379,00;892293,00;2365775,00;17757378,00;8921267,00;3170324,00;18127895,00;957123,00;5723889,00;8952371,00;5545861,00;4314884,00;8460066,00;2796889,00;8167159,00;9271389,00;8223377,00;9904063,00;4712422,00;5049081,00;7708379,00;83084,00;196691,00
2014-10-15;13267819,00;8042378,00;9673709,00;11875826,00;9039349,00;10721265,00;22,63;4257992,00;6558087,00;8890411,00;2383444,00;17612299,00;8698483,00;3085492,00;17925705,00;9689624,00;5481075,00;8887514,00;5388336,00;4264562,00;8469015,00;2770355,00;8108508,00;9104131,00;8157845,00;9810087,00;4683104,00;4987562,00;7433573,00;8104986,00;195728,00
2014-10-16;13349867,00;797381,00;9546763,00;11885706,00;917215,00;10896894,00;2249201,00;41,92;6538343,00;8927857,00;2380499,00;17149236,00;8800468,00;3043077,00;17737325,00;9548537,00;5436658,00;8835431,00;5260347,00;42172,00;8653945,00;2722201,00;8039104,00;9086317,00;8478558,00;9816023,00;4658672,00;5056055,00;729716,00;8071412,00;196499,00
2014-10-17;13582166,00;8206347,00;9686602,00;12177192,00;9350203,00;10969501,00;2291583,00;4223519,00;6612385,00;8987967,00;2436453,00;17579506,00;893513,00;3095356,00;17955295,00;9737968,00;5547207,00;8946475,00;5318435,00;4305017,00;8667865,00;2734977,00;8139788,00;9227842,00;8755583,00;10043543,00;4697763,00;5130775,00;7324837,00;8277789,00;192837,00
2014-10-20;13601938,00;8348452,00;9893882,00;12282917,00;9249863,00;10939085,00;2260043,00;4263902,00;6694323,00;904315,00;2457068,00;17671919,00;9094543,00;3115084,00;16678058,00;9787299,00;558965,00;9000523,00;5321388,00;4349419,00;8838876,00;2744804,00;8228743,00;9223883,00;8791328,00;10038597,00;4737831,00;5176853,00;7427642,00;8444668,00;194764,00
2014-10-21;13931111,00;8510432,00;10162651,00;12560571,00;9432835,00;11292307,00;231721,00;4006827,00;6794032,00;9228409,00;2498297,00;17904445,00;9327229,00;3216685,00;16099107,00;9901748,00;5717966,00;8943527,00;5427718,00;4428356,00;9011875,00;27792,00;8270776,00;9326811,00;9030622,00;10088058,00;4758354,00;5312843,00;7514631,00;8644133,00;194764,00
2014-10-22;13735387,00;8343483,00;10214223,00;12000324,00;9302985,00;11185359,00;2292569,00;4000917,00;677725,00;9177167,00;2472775,00;17571556,00;9242076,00;3183147,00;15957083,00;9986597,00;5670588,00;8936649,00;5465129,00;437902,00;8934324,00;2781166,00;829678,00;9459429,00;8913457,00;1000892,00;4721217,00;5253316,00;751562,00;8600685,00;194303,00
2014-10-23;14338379,00;8507452,00;10396709,00;12057633,00;976533,00;11400236,00;2323124,00;4024556,00;6771326,00;9273737,00;2497316,00;1789252,00;9386639,00;3224576,00;15995547,00;10125711,00;5730798,00;8944509,00;5575397,00;444217,00;898503,00;2810648,00;8198279,00;9577202,00;9001828,00;10206764,00;4712422,00;5337003,00;7537366,00;8688568,00;19,44
2014-10-24;14688312,00;8585957,00;10435387,00;12078384,00;9782053,00;11372763,00;2343822,00;40413,00;6811803,00;9311183,00;2516949,00;18219447,00;9405451,00;327291,00;15985686,00;10175042,00;5797918,00;9008385,00;5671881,00;4551694,00;9037726,00;2860768,00;8388387,00;9672212,00;9099134,00;10270074,00;4766172,00;5317077,00;7550217,00;874979,00;194206,00
2014-10-27;14784198,00;8608813,00;10424478,00;12066527,00;9693519,00;11285439,00;234185,00;4014706,00;6701234,00;9234321,00;2505169,00;18275095,00;9452979,00;3274883,00;15964973,00;10267785,00;5788047,00;9041797,00;5557676,00;4529987,00;91113,00;2852906,00;8466203,00;9785036,00;9147787,00;10306676,00;4829695,00;5315334,00;7570975,00;873399,00;194401,00
2014-10-28;14932475,00;874595,00;10586136,00;12213751,00;9951252,00;11492465,00;2372405,00;3995007,00;6708144,00;9371294,00;2540508,00;18514577,00;9563876,00;3328149,00;16135602,00;10338821,00;5885765,00;9099776,00;5498603,00;4587216,00;9191833,00;2858802,00;8517423,00;987015,00;9198426,00;10512433,00;4882468,00;5397526,00;7547251,00;8880134,00;193946,00
2014-10-29;14927533,00;8778743,00;10645642,00;12161383,00;9855832,00;11493447,00;2375362,00;4034406,00;6594614,00;9321037,00;2518912,00;18490727,00;9547043,00;3345905,00;16121794,00;10414791,00;5852205,00;9112551,00;5533062,00;4600043,00;9142121,00;2898112,00;8524319,00;9839469,00;9230199,00;10470885,00;4869763,00;5346467,00;7551205,00;8840636,00;193425,00
2014-10-30;15035281,00;8818493,00;10609939,00;12234502,00;9852881,00;11499334,00;2373391,00;4077744,00;6679516,00;9307241,00;2519894,00;18579166,00;9655959,00;3213726,00;16209572,00;10560812,00;5862075,00;9176426,00;5642345,00;4543801,00;9246518,00;2932508,00;8563719,00;9896871,00;9321548,00;10519357,00;4876604,00;5894165,00;7557137,00;890877,00;193718,00
2014-10-31;15200363,00;8938736,00;10711099,00;12342204,00;9975845,00;11769156,00;241183,00;4125023,00;6826611,00;9529945,00;2533637,00;18879263,00;9655959,00;3354782,00;16214503,00;10633822,00;5969664,00;9210821,00;570437,00;4632605,00;9243535,00;2943319,00;8596224,00;9976046,00;9433749,00;10584646,00;4910809,00;6013218,00;7539343,00;9023313,00;193327,00
2014-11-03;15153903,00;9028173,00;10849947,00;12452869,00;9858783,00;11458125,00;2422672,00;4118128,00;6799956,00;9387061,00;2522839,00;18962733,00;9514368,00;3384375,00;16210558,00;1060225,00;6009146,00;9199029,00;5800854,00;4680953,00;9291259,00;2966904,00;8607059,00;9891922,00;9418855,00;10515401,00;492449,00;6015958,00;7540332,00;90559,00;19401,00
2014-11-04;15326892,00;9080842,00;10770605,00;12434095,00;9700405,00;1131978,00;2452241,00;4119112,00;6763428,00;931414,00;2522839,00;18907086,00;9501496,00;3407062,00;16041904,00;10716698,00;5946962,00;928354,00;5845158,00;4693781,00;9340971,00;2975749,00;8731171,00;10008705,00;943077,00;10572775,00;4918627,00;6051575,00;7637206,00;8921606,00;194706,00
2014-11-05;15390157,00;9184191,00;10796391,00;12345643,00;9779102,00;11484617,00;2478853,00;4167376,00;6891766,00;9368337,00;2534618,00;18864357,00;9483673,00;3351957,00;15960043,00;1073643,00;6035796,00;9300246,00;5864849,00;4722395,00;9413551,00;2977732,00;8766632,00;10044334,00;9512189,00;10676643,00;4919604,00;6214963,00;76807,00;8985791,00;194889,00
2014-11-06;15425743,00;9100717,00;10827268,00;12381421,00;9926659,00;11629829,00;2489695,00;4165406,00;6922371,00;9485602,00;2587627,00;18979626,00;9633186,00;3357914,00;16033528,00;10755177,00;6043692,00;9302212,00;5834328,00;4805279,00;9405598,00;2977732,00;8756783,00;10085902,00;9552899,00;10740943,00;4913741,00;622891,00;7691573,00;9084536,00;194401,00
2014-11-07;15475169,00;9168291,00;10858147,00;12368501,00;10010275,00;11656322,00;2496594,00;4168361,00;69,51;9586839,00;2592536,00;1895081,00;9668832,00;3334085,00;16094102,00;1067526,00;6067381,00;934545,00;5842205,00;4803305,00;9324069,00;2965836,00;8779437,00;10131427,00;929474,00;10790404,00;4970423,00;6287192,00;778647,00;8887046,00;194596,00
2014-11-10;15584894,00;9182204,00;10840218,00;12387384,00;10054542,00;11569978,00;2478853,00;4175255,00;6982591,00;9556071,00;2598425,00;19059122,00;971933,00;3302313,00;16235114,00;1073643,00;6112785,00;9346433,00;5790025,00;4824026,00;944139,00;2993591,00;8810957,00;10192787,00;9407932,00;1078249,00;4956741,00;6231899,00;7852701,00;8865321,00;194986,00
2014-11-11;15530525,00;9116617,00;10926875,00;12458942,00;10086021,00;116,21;2478853,00;4187075,00;6990488,00;9568974,00;2589591,00;19067072,00;9717349,00;3307278,00;16216246,00;10745311,00;6057511,00;9349381,00;5845158,00;4822053,00;9433437,00;3005486,00;8832628,00;10187839,00;9501267,00;10709288,00;4945991,00;6219944,00;7810194,00;8885071,00;195279,00
2014-11-12;1558687,00;9097736,00;11081267,00;12509628,00;10131271,00;11543487,00;247491,00;4206774,00;7004403,00;9466743,00;2603334,00;18898141,00;9752004,00;3314228,00;16079207,00;10729524,00;597756,00;9368053,00;5839251,00;4813173,00;9525902,00;3015399,00;8813913,00;10199715,00;9500275,00;10756036,00;4966513,00;6287321,00;7828976,00;8877171,00;194899,00
2014-11-13;15653102,00;9050036,00;1123765,00;12773993,00;9946333,00;11425746,00;2531091,00;4214654,00;7011359,00;9395282,00;2593517,00;18904106,00;9802502,00;3344014,00;16165601,00;10761096,00;5944987,00;9382793,00;5861895,00;489507,00;9556724,00;3015399,00;8727232,00;1021654,00;9522119,00;10756036,00;500365,00;6261618,00;8198678,00;8935431,00;194592,00
2014-11-14;15702527,00;9010286,00;11373115,00;1280679,00;9968958,00;11518832,00;2594171,00;4208744,00;7036205,00;943796,00;2597444,00;18878268,00;9727251,00;3370822,00;16301646,00;10671314,00;5949923,00;945453,00;5815622,00;489211,00;949508,00;3007469,00;8678966,00;10137365,00;9443678,00;10687405,00;5032968,00;6209712,00;8200655,00;8966042,00;194986,00
2014-11-17;15686711,00;8956624,00;11354189,00;12763061,00;10004372,00;11462386,00;2608955,00;4227458,00;7003409,00;9439945,00;2612169,00;188733,00;9706458,00;3399615,00;16301646,00;10685126,00;5959793,00;9430945,00;5854019,00;4880269,00;9550758,00;3005486,00;865237,00;10169035,00;9578716,00;10679449,00;5023196,00;6233669,00;8260954,00;8927531,00;194596,00
2014-11-18;15831033,00;9001343,00;11501608,00;12985684,00;10037819,00;11434659,00;2621769,00;4287541,00;7071982,00;9416125,00;2651435,00;18844482,00;9503477,00;3446281,00;16076227,00;10737418,00;5974599,00;9474184,00;5896354,00;4839559,00;9591522,00;303225,00;8663206,00;10178931,00;9749498,00;10821682,00;5005605,00;6231922,00;8282701,00;8914694,00;194694,00
2014-11-19;15784821,00;8993392,00;11421922,00;13080099,00;9965024,00;11533686,00;2620783,00;4355503,00;7080926,00;9489572,00;26426,00;18799767,00;9574767,00;3410537,00;16030547,00;10730511,00;5981508,00;9488924,00;5871741,00;4787926,00;9639246,00;3017382,00;8740037,00;10196746,00;9617439,00;10807758,00;4934264,00;6235166,00;8401321,00;8869272,00;194303,00
2014-11-20;15837492,00;9005318,00;11585277,00;13089044,00;10042737,00;11616869,00;2642467,00;4358458,00;7098814,00;9510415,00;2635728,00;18855414,00;9660911,00;3569398,00;15952098,00;10673287,00;593413,00;9496786,00;5846143,00;4835587,00;9674046,00;3017382,00;8714426,00;10239303,00;9616446,00;10823671,00;4904945,00;6280334,00;8360793,00;8778426,00;194303,00
2014-11-21;15916998,00;8982462,00;11601215,00;13196381,00;10471636,00;11742633,00;2649366,00;4383083,00;717037,00;9608675,00;2649471,00;18839514,00;9731211,00;3533654,00;15979903,00;10711023,00;5966703,00;9500716,00;587371,00;4764096,00;9685976,00;3018373,00;8727232,00;10273941,00;9602545,00;10970878,00;49069,00;6343969,00;8367712,00;8784351,00;194206,00
2014-11-24;15889172,00;9047055,00;11816365,00;13378256,00;10423434,00;11644596,00;2664151,00;4360428,00;717037,00;950049,00;2650453,00;18887213,00;9743094,00;3599184,00;16102046,00;10613704,00;6017042,00;9548869,00;5833344,00;4725372,00;9738671,00;2995574,00;8678966,00;10271962,00;9621411,00;10820687,00;4837513,00;635395,00;8441851,00;8944318,00;194108,00
2014-11-25;15708296,00;908283,00;1171377,00;13398132,00;10450978,00;11501997,00;2688791,00;4376188,00;712366,00;9407191,00;263671,00;18766975,00;9605463,00;3606134,00;16063318,00;10595829,00;5951897,00;9532162,00;5842205,00;4713456,00;9673051,00;3020355,00;8746932,00;10236333,00;9720703,00;11111122,00;4821877,00;6419831,00;8397367,00;9049975,00;194693,00
2014-11-26;15733142,00;9087798,00;1185322,00;13395151,00;10406712,00;11399009,00;2703576,00;4392552,00;710279,00;9377416,00;2637691,00;18733189,00;9673782,00;3663721,00;16082185,00;10646474,00;5955845,00;9539102,00;5882571,00;4741258,00;9723758,00;3082804,00;8754812,00;10329364,00;9741554,00;10956953,00;4890286,00;6419831,00;8400333,00;9076636,00;195084,00
2014-11-28;15910042,00;9184191,00;11846247,00;13353409,00;9896164,00;10781081,00;2724274,00;4446107,00;7095834,00;8986359,00;2600389,00;18782037,00;9842109,00;3698472,00;16104033,00;10749752,00;5938078,00;9597594,00;5946565,00;4747216,00;9871901,00;3087761,00;8907489,00;10337281,00;9793186,00;10948996,00;4944036,00;6443038,00;8653391,00;9134896,00;194524,00
2014-12-01;15718236,00;9156367,00;11461765,00;1315762,00;973877,00;11064298,00;2719346,00;4418338,00;7064031,00;9166007,00;2554251,00;18761102,00;979062,00;3690528,00;1604147,00;10727905,00;5922285,00;9495481,00;5958379,00;4827644,00;9712821,00;3098665,00;8873014,00;10336292,00;9835882,00;10910205,00;4889309,00;644204,00;8522908,00;9153657,00;194108,00
2014-12-02;15960727,00;9241829,00;11417937,00;13146687,00;9788939,00;11291069,00;2742015,00;4417346,00;7124654,00;9348633,00;2557196,00;18959479,00;9765749,00;3733222,00;16153683,00;10775571,00;6028887,00;9429059,00;5983977,00;4811757,00;974762,00;3129393,00;897053,00;10332333,00;9912337,00;1090921,00;47994,00;6488456,00;8540701,00;9229691,00;193718,00
2014-12-03;161257,00;9067924,00;11547427,00;13115878,00;9854848,00;11260371,00;2754828,00;4343955,00;7180307,00;9424065,00;2589591,00;19035242,00;9808528,00;3716344,00;16337396,00;10697121,00;6074291,00;9467722,00;5964287,00;4774025,00;9793355,00;3147236,00;8865134,00;10410519,00;10046388,00;11039508,00;4768127,00;6528134,00;8443286,00;9194143,00;194401,00
2014-12-04;161257,00;9125561,00;115036,00;13051279,00;9804678,00;11118762,00;2737087,00;4314202,00;7192233,00;9366499,00;2561123,00;19134929,00;9844344,00;3719322,00;16290723,00;10681231,00;6058498,00;9483585,00;599776,00;4849488,00;9848039,00;3139306,00;8922265,00;10401611,00;9933765,00;1106139,00;4767149,00;6516655,00;8425394,00;9205992,00;194206,00
